Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
1285,11390,2975,6089
1286,11397,2975,6089
1287,11413,2975,6094
1288,11415,2987,6100
1289,11415,2987,6100
1290,11421,2987,6100
1291,11426,2987,6100
1292,11429,2987,6100
1293,11432,2987,6100
1294,11437,2989,6104
1295,11440,2989,6104
1296,11449,2989,6105
1297,11455,2992,6108
1298,11456,2995,6108
1299,11456,2995,6110
1300,11456,2997,6110
1301,11458,2997,6117
1302,11460,2997,6122
1303,11461,2997,6128
1304,11462,2997,6131
1305,11462,2997,6131
1306,11478,2997,6131
1307,11484,2997,6131
1308,11500,3013,6148
1309,11508,3015,6149
1310,11509,3016,6149
1311,11511,3026,6149
1312,11525,3027,6149
1313,11528,3027,6151
1314,11538,3029,6156
1315,11543,3030,6159
1316,11543,3030,6160
1317,11545,3030,6164
1318,11548,3030,6168
1319,11568,3031,6169
1320,11583,3043,6177
1321,11589,3043,6177
1322,11589,3044,6177
1323,11589,3044,6177
1324,11593,3044,6178
1325,11598,3045,6178
1326,11607,3045,6178
1327,11609,3045,6183
1328,11610,3045,6185
1329,11628,3045,6190
1330,11628,3045,6190
1331,11628,3045,6190
1332,11632,3045,6191
1333,11636,3046,6196
1334,11636,3047,6204
1335,11639,3047,6204
1336,11640,3048,6204
1337,11653,3048,6212
1338,11662,3048,6218
1339,11662,3048,6220
1340,11668,3048,6228
1341,11689,3051,6229
1342,11689,3052,6229
1343,11689,3053,6232
1344,11689,3055,6232
1345,11708,3055,6238
1346,11718,3055,6238
1347,11718,3065,6244
1348,11718,3067,6253
1349,11724,3067,6254
1350,11725,3067,6255
1351,11725,3068,6280
1352,11730,3070,6281
1353,11731,3070,6283
1354,11735,3070,6283
1355,11735,3071,6284
1356,11746,3081,6285
1357,11746,3081,6291
1358,11747,3081,6291
1359,11749,3081,6292
1360,11751,3081,6296
1361,11751,3082,6296
1362,11753,3082,6296
1363,11757,3098,6296
1364,11763,3098,6296
1365,11763,3101,6311
1366,11763,3102,6316
1367,11763,3107,6316
1368,11771,3111,6316
1369,11771,3120,6316
1370,11780,3120,6317
1371,11780,3121,6317
1372,11796,3131,6322
1373,11798,3137,6325
1374,11798,3137,6330
1375,11807,3137,6330
1376,11807,3139,6338
1377,11807,3140,6338
1378,11810,3141,6339
1379,11810,3145,6344
1380,11820,3156,6344
1381,11836,3156,6356
1382,11846,3157,6356
1383,11848,3157,6362
1384,11850,3164,6363
1385,11850,3164,6365
1386,11855,3164,6365
1387,11864,3164,6376
1388,11879,3164,6376
1389,11887,3164,6376
1390,11889,3175,6382
1391,11889,3176,6388
1392,11890,3176,6395
1393,11891,3177,6400
1394,11893,3178,6411
1395,11902,3178,6411
1396,11902,3178,6411
1397,11917,3179,6411
1398,11918,3179,6427
1399,11919,3180,6428
1400,11929,3180,6429
1401,11929,3181,6431
1402,11933,3181,6432
1403,11956,3181,6434
1404,11981,3189,6434
1405,11981,3190,6435
1406,11986,3191,6442
1407,11986,3191,6442
1408,12003,3192,6442
1409,12020,3195,6449
1410,12024,3204,6456
1411,12041,3205,6457
1412,12041,3208,6459
1413,12047,3208,6460
1414,12047,3209,6461
1415,12060,3215,6461
1416,12069,3215,6461
1417,12069,3226,6461
1418,12070,3226,6461
1419,12090,3230,6463
1420,12108,3230,6470
1421,12118,3242,6476
1422,12131,3244,6482
1423,12135,3250,6490
1424,12150,3251,6499
1425,12163,3252,6499
1426,12173,3252,6502
1427,12175,3254,6510
1428,12179,3264,6521
1429,12184,3264,6532
1430,12185,3285,6534
1431,12190,3285,6539
1432,12194,3286,6539
1433,12196,3299,6546
1434,12210,3314,6547
1435,12221,3314,6547
1436,12221,3314,6553
1437,12223,3325,6554
1438,12223,3325,6557
1439,12225,3326,6557
1440,12229,3328,6573
1441,12230,3328,6581
1442,12235,3329,6581
1443,12237,3329,6584
1444,12244,3329,6584
1445,12257,3333,6584
1446,12266,3338,6590
1447,12266,3338,6609
1448,12268,3348,6623
1449,12268,3349,6623
1450,12276,3349,6630
1451,12278,3349,6630
1452,12278,3352,6630
1453,12287,3352,6638
1454,12289,3352,6638
1455,12291,3352,6640
1456,12292,3352,6640
1457,12311,3352,6641
1458,12321,3352,6643
1459,12326,3352,6644
1460,12326,3352,6645
1461,12332,3366,6646
1462,12337,3366,6646
1463,12337,3366,6652
1464,12337,3376,6652
1465,12365,3386,6653
1466,12373,3386,6654
1467,12382,3386,6657
1468,12398,3388,6657
1469,12411,3389,6657
1470,12411,3389,6665
1471,12411,3391,6668
1472,12426,3391,6668
1473,12426,3391,6669
1474,12438,3391,6670
1475,12451,3391,6671
1476,12460,3392,6673
1477,12460,3392,6673
1478,12465,3395,6700
1479,12468,3395,6700
1480,12468,3395,6701
1481,12476,3396,6702
1482,12483,3399,6702
1483,12489,3399,6703
1484,12489,3399,6703
1485,12490,3399,6704
1486,12490,3399,6704
1487,12535,3400,6704
1488,12543,3401,6704
1489,12556,3406,6709
1490,12556,3407,6710
1491,12558,3407,6711
1492,12558,3413,6713
1493,12559,3425,6721
1494,12559,3426,6721
1495,12560,3426,6723
1496,12579,3427,6723
1497,12579,3427,6723
1498,12585,3432,6723
1499,12586,3433,6723
1500,12595,3433,6725
1501,12614,3437,6725
1502,12614,3438,6725
1503,12625,3452,6725
1504,12630,3453,6725
1505,12653,3453,6732
1506,12653,3454,6734
1507,12655,3454,6735
1508,12655,3456,6741
1509,12669,3456,6742
1510,12669,3456,6743
1511,12669,3457,6743
1512,12681,3468,6754
1513,12683,3468,6755
1514,12686,3469,6756
1515,12687,3469,6756
1516,12696,3469,6764
1517,12696,3472,6765
1518,12697,3472,6765
1519,12705,3473,6766
1520,12706,3474,6768
1521,12712,3474,6775
1522,12723,3475,6776
1523,12726,3475,6780
1524,12728,3475,6788
1525,12732,3480,6794
1526,12739,3480,6794
1527,12740,3480,6798
1528,12747,3480,6800
1529,12749,3480,6800
1530,12752,3480,6801
1531,12752,3480,6804
1532,12761,3484,6804
1533,12770,3484,6812
1534,12773,3484,6817
1535,12774,3485,6817
1536,12777,3485,6817
1537,12778,3485,6817
1538,12787,3485,6817
1539,12787,3490,6818
1540,12792,3493,6819
1541,12792,3493,6820
1542,12792,3493,6826
1543,12792,3494,6826
1544,12816,3495,6837
1545,12831,3495,6837
1546,12841,3496,6838
1547,12853,3496,6848
1548,12865,3497,6855
1549,12865,3498,6861
1550,12865,3498,6865
1551,12865,3498,6865
1552,12879,3499,6870
1553,12883,3500,6879
1554,12885,3500,6880
1555,12891,3502,6880
1556,12901,3502,6880
1557,12924,3502,6880
1558,12939,3503,6881
1559,12954,3504,6889
1560,12960,3515,6891
1561,12971,3516,6891
1562,12979,3518,6891
1563,12980,3519,6891
1564,12990,3519,6899
1565,13001,3520,6906
1566,13006,3522,6911
1567,13030,3522,6922
1568,13041,3524,6928
1569,13047,3525,6935
1570,13056,3526,6937
1571,13056,3526,6937
1572,13058,3526,6943
1573,13058,3527,6944
1574,13070,3546,6945
1575,13074,3547,6947
1576,13078,3548,6947
1577,13105,3549,6947
1578,13133,3549,6951
1579,13134,3549,6951
1580,13134,3549,6952
1581,13135,3550,6959
1582,13141,3553,6960
1583,13143,3554,6960
1584,13146,3555,6964
1585,13146,3557,6965
1586,13157,3573,6969
1587,13171,3583,6977
1588,13172,3583,6978
1589,13190,3583,6985
1590,13191,3583,6991
1591,13200,3583,6991
1592,13207,3583,7006
1593,13207,3583,7015
1594,13211,3583,7017
1595,13216,3584,7022
1596,13216,3584,7022
1597,13216,3589,7035
1598,13219,3602,7048
1599,13233,3602,7048
1600,13241,3603,7054
1601,13256,3604,7054
1602,13256,3604,7055
1603,13260,3604,7057
1604,13276,3604,7057
1605,13276,3615,7058
1606,13278,3615,7059
1607,13288,3615,7066
1608,13301,3615,7068
1609,13304,3615,7068
1610,13305,3615,7074
1611,13306,3616,7074
1612,13307,3616,7078
1613,13308,3617,7079
1614,13308,3617,7085
1615,13310,3617,7086
1616,13352,3618,7088
1617,13353,3618,7089
1618,13359,3619,7089
1619,13364,3621,7089
1620,13370,3623,7094
1621,13383,3624,7095
1622,13392,3625,7095
1623,13405,3630,7095
1624,13406,3630,7095
1625,13406,3631,7095
1626,13417,3632,7095
1627,13433,3634,7097
1628,13436,3634,7100
1629,13437,3634,7101
1630,13438,3634,7107
1631,13446,3634,7108
1632,13456,3644,7109
1633,13461,3644,7116
1634,13461,3644,7116
1635,13492,3652,7117
1636,13492,3653,7117
1637,13493,3670,7122
1638,13494,3677,7122
1639,13498,3678,7128
1640,13506,3685,7129
1641,13508,3685,7133
1642,13514,3685,7135
1643,13515,3688,7136
1644,13518,3689,7139
1645,13518,3689,7153
1646,13522,3693,7162
1647,13522,3693,7173
1648,13529,3693,7175
1649,13532,3693,7175
1650,13542,3693,7176
1651,13543,3700,7180
1652,13544,3701,7180
1653,13547,3702,7180
1654,13547,3706,7186
1655,13547,3707,7190
1656,13547,3707,7191
1657,13554,3707,7197
1658,13560,3710,7208
1659,13582,3711,7208
1660,13585,3711,7219
1661,13585,3711,7224
1662,13586,3711,7224
1663,13601,3712,7231
1664,13603,3712,7236
1665,13604,3712,7236
1666,13613,3713,7244
1667,13613,3714,7245
1668,13613,3714,7257
1669,13615,3714,7266
1670,13628,3715,7271
1671,13629,3715,7283
1672,13629,3715,7285
1673,13651,3725,7285
1674,13657,3725,7285
1675,13659,3726,7285
1676,13662,3726,7287
1677,13686,3727,7299
1678,13697,3727,7301
1679,13697,3736,7301
1680,13699,3736,7311
1681,13705,3736,7311
1682,13705,3736,7312
1683,13711,3751,7314
1684,13711,3755,7315
1685,13711,3755,7315
1686,13713,3755,7321
1687,13717,3758,7322
1688,13721,3759,7329
1689,13724,3759,7329
1690,13727,3764,7330
1691,13735,3789,7330
1692,13735,3789,7331
1693,13735,3795,7335
1694,13735,3804,7340
1695,13736,3805,7346
1696,13744,3812,7346
1697,13755,3815,7346
1698,13756,3825,7346
1699,13769,3830,7347
1700,13770,3832,7355
1701,13771,3843,7356
1702,13777,3843,7360
1703,13781,3845,7360
1704,13792,3845,7360
1705,13792,3847,7366
1706,13794,3849,7366
1707,13794,3853,7366
1708,13794,3854,7372
1709,13794,3854,7373
1710,13794,3855,7374
1711,13794,3855,7376
1712,13795,3855,7382
1713,13797,3855,7384
1714,13798,3855,7384
1715,13807,3855,7384
1716,13814,3855,7393
1717,13814,3857,7395
1718,13816,3864,7406
1719,13819,3864,7408
1720,13820,3873,7408
1721,13825,3873,7408
1722,13825,3877,7411
1723,13825,3877,7422
1724,13828,3878,7422
1725,13828,3878,7422
1726,13828,3879,7429
1727,13828,3879,7429
1728,13828,3882,7438
1729,13849,3882,7446
1730,13862,3882,7447
1731,13874,3883,7452
1732,13875,3883,7452
1733,13876,3883,7458
1734,13877,3892,7461
1735,13878,3893,7461
1736,13882,3893,7462
1737,13882,3893,7482
1738,13891,3893,7492
1739,13891,3912,7492
1740,13906,3914,7493
1741,13915,3917,7495
1742,13917,3926,7501
1743,13918,3928,7503
1744,13922,3929,7511
1745,13925,3930,7528
1746,13925,3930,7528
1747,13926,3930,7528
1748,13928,3930,7528
1749,13932,3930,7528
1750,13934,3931,7528
1751,13937,3931,7528
1752,13937,3932,7528
1753,13939,3937,7528
1754,13940,3937,7529
1755,13941,3937,7531
1756,13952,3939,7534
1757,13958,3940,7535
1758,13958,3941,7537
1759,13979,3941,7537
1760,13980,3941,7540
1761,13981,3941,7541
1762,13990,3943,7550
1763,13990,3947,7550
1764,13999,3947,7550
1765,13999,3948,7550
1766,14011,3949,7550
1767,14013,3970,7557
1768,14017,3971,7559
1769,14018,3971,7559
1770,14022,3971,7559
1771,14025,3971,7562
1772,14046,3971,7562
1773,14060,3972,7563
1774,14060,3972,7563
1775,14066,3973,7564
1776,14069,3973,7568
1777,14089,3975,7575
1778,14089,3976,7581
1779,14092,3976,7581
1780,14095,3977,7581
1781,14116,3985,7605
1782,14119,3985,7610
1783,14119,3986,7617
1784,14120,3999,7619
1785,14120,4000,7619
1786,14124,4000,7619
1787,14140,4001,7622
1788,14143,4001,7622
1789,14164,4001,7642
1790,14164,4001,7642
1791,14171,4008,7643
1792,14184,4008,7643
1793,14184,4009,7643
1794,14184,4017,7643
1795,14186,4017,7643
1796,14186,4017,7643
1797,14186,4017,7643
1798,14186,4018,7646
1799,14186,4018,7651
1800,14186,4018,7651
1801,14186,4019,7659
1802,14189,4019,7659
1803,14193,4022,7664
1804,14198,4023,7665
1805,14200,4023,7667
1806,14208,4023,7674
1807,14208,4034,7675
1808,14209,4034,7681
1809,14210,4038,7682
1810,14210,4040,7686
1811,14218,4040,7688
1812,14219,4040,7696
1813,14219,4040,7701
1814,14219,4041,7701
1815,14230,4041,7702
1816,14233,4041,7702
1817,14234,4041,7708
1818,14243,4041,7714
1819,14243,4042,7716
1820,14246,4045,7717
1821,14265,4045,7734
1822,14268,4045,7734
1823,14268,4046,7735
1824,14282,4046,7735
1825,14286,4049,7735
1826,14286,4049,7737
1827,14300,4050,7738
1828,14308,4052,7738
1829,14308,4052,7738
1830,14316,4053,7738
1831,14319,4054,7738
1832,14319,4054,7738
1833,14327,4065,7738
1834,14328,4065,7740
1835,14337,4065,7741
1836,14340,4065,7750
1837,14343,4066,7750
1838,14348,4067,7750
1839,14361,4068,7755
1840,14361,4069,7756
1841,14361,4070,7756
1842,14362,4070,7758
1843,14362,4071,7758
1844,14369,4071,7758
1845,14369,4082,7758
1846,14371,4082,7758
1847,14376,4083,7761
1848,14383,4086,7761
1849,14410,4087,7761
1850,14426,4098,7761
1851,14434,4098,7765
1852,14440,4102,7769
1853,14440,4103,7770
1854,14449,4103,7770
1855,14449,4104,7789
1856,14454,4104,7794
1857,14463,4119,7800
1858,14473,4120,7805
1859,14477,4121,7805
1860,14487,4125,7806
1861,14489,4125,7813
1862,14505,4125,7813
1863,14507,4126,7813
1864,14509,4127,7818
1865,14510,4127,7818
1866,14510,4131,7834
1867,14512,4132,7840
1868,14515,4133,7849
1869,14517,4133,7849
1870,14541,4133,7850
1871,14546,4133,7851
1872,14548,4153,7858
1873,14552,4153,7863
1874,14555,4153,7864
1875,14556,4160,7873
1876,14556,4160,7873
1877,14556,4160,7875
1878,14564,4160,7882
1879,14564,4163,7882
1880,14564,4163,7884
1881,14569,4163,7885
1882,14573,4163,7885
1883,14585,4172,7886
1884,14591,4172,7889
1885,14591,4172,7889
1886,14592,4172,7890
1887,14602,4181,7896
1888,14602,4181,7902
1889,14604,4182,7910
1890,14606,4184,7911
1891,14614,4184,7917
1892,14614,4185,7928
1893,14616,4186,7938
1894,14616,4186,7949
1895,14617,4186,7951
1896,14623,4186,7954
1897,14623,4186,7954
1898,14623,4187,7960
1899,14630,4187,7965
1900,14634,4187,7975
1901,14636,4187,7975
1902,14655,4187,7975
1903,14655,4187,7975
1904,14656,4187,7975
1905,14664,4187,7975
1906,14664,4189,7976
1907,14668,4190,7976
1908,14683,4190,7976
1909,14688,4193,7976
1910,14704,4193,7977
1911,14716,4193,7978
1912,14716,4205,7984
1913,14733,4207,7986
1914,14734,4207,7997
1915,14738,4207,7997
1916,14743,4209,8004
1917,14743,4209,8004
1918,14745,4213,8004
1919,14745,4213,8004
1920,14748,4225,8004
1921,14750,4226,8012
1922,14750,4226,8012
1923,14750,4226,8030
1924,14764,4229,8030
1925,14769,4231,8038
1926,14774,4231,8038
1927,14775,4231,8039
1928,14775,4241,8047
1929,14780,4243,8053
1930,14783,4243,8053
1931,14783,4245,8058
1932,14783,4245,8065
1933,14793,4245,8073
1934,14809,4246,8074
1935,14832,4250,8082
1936,14834,4252,8082
1937,14835,4252,8083
1938,14835,4252,8091
1939,14857,4254,8097
1940,14861,4254,8098
1941,14865,4255,8103
1942,14866,4258,8103
1943,14867,4258,8103
1944,14869,4258,8104
1945,14881,4259,8107
1946,14881,4261,8108
1947,14885,4261,8114
1948,14887,4267,8114
1949,14888,4268,8115
1950,14896,4269,8120
1951,14899,4271,8132
1952,14912,4274,8132
1953,14921,4278,8132
1954,14921,4278,8132
1955,14922,4279,8135
1956,14929,4279,8135
1957,14933,4282,8137
1958,14939,4282,8138
1959,14944,4282,8139
1960,14944,4282,8140
1961,14958,4283,8142
1962,14962,4283,8143
1963,14967,4284,8148
1964,14969,4284,8148
1965,14973,4284,8148
1966,14987,4284,8148
1967,14989,4287,8148
1968,14990,4288,8150
1969,14990,4290,8153
1970,15004,4292,8153
1971,15014,4299,8154
1972,15015,4302,8163
1973,15015,4303,8164
1974,15016,4303,8164
1975,15017,4307,8168
1976,15017,4308,8168
1977,15033,4311,8168
1978,15049,4312,8169
1979,15051,4313,8172
1980,15051,4318,8173
1981,15051,4318,8173
1982,15061,4319,8175
1983,15061,4320,8176
1984,15073,4321,8181
1985,15073,4322,8181
1986,15091,4332,8187
1987,15094,4332,8188
1988,15094,4364,8189
1989,15094,4364,8192
1990,15095,4365,8194
1991,15104,4384,8195
1992,15104,4385,8202
1993,15105,4386,8203
1994,15106,4387,8204
1995,15108,4388,8204
1996,15118,4390,8204
1997,15118,4390,8213
1998,15123,4390,8213
1999,15124,4390,8219
2000,15125,4390,8219
2001,15135,4400,8219
2002,15141,4400,8222
2003,15142,4402,8228
2004,15142,4403,8229
2005,15154,4404,8247
2006,15155,4404,8247
2007,15156,4406,8254
2008,15156,4406,8259
2009,15162,4406,8261
2010,15162,4406,8270
2011,15165,4406,8270
2012,15165,4416,8272
2013,15169,4417,8272
2014,15170,4424,8282
2015,15170,4427,8291
2016,15175,4427,8291
2017,15180,4427,8299
2018,15180,4430,8302
2019,15190,4441,8309
2020,15193,4442,8312
2021,15193,4449,8312
2022,15194,4458,8312
2023,15197,4460,8315
2024,15198,4469,8319
2025,15202,4470,8322
2026,15204,4472,8333
2027,15207,4472,8343
2028,15226,4473,8343
2029,15233,4477,8343
2030,15235,4479,8349
2031,15242,4479,8354
2032,15244,4491,8357
2033,15263,4491,8358
2034,15267,4492,8360
2035,15287,4493,8361
2036,15287,4493,8361
2037,15291,4493,8367
2038,15295,4498,8372
2039,15301,4498,8377
2040,15305,4498,8377
2041,15305,4498,8377
2042,15306,4498,8385
2043,15307,4499,8386
2044,15308,4501,8386
2045,15311,4503,8386
2046,15326,4503,8386
2047,15329,4504,8386
2048,15330,4507,8386
2049,15346,4507,8386
2050,15346,4507,8388
2051,15350,4508,8388
2052,15354,4509,8388
2053,15362,4512,8390
2054,15362,4512,8390
2055,15362,4512,8390
2056,15362,4512,8391
2057,15384,4512,8393
2058,15384,4514,8393
2059,15394,4514,8394
2060,15399,4514,8394
2061,15401,4521,8394
2062,15430,4521,8394
2063,15437,4526,8394
2064,15439,4529,8395
2065,15439,4530,8396
2066,15439,4531,8396
2067,15448,4531,8397
2068,15454,4537,8397
2069,15454,4545,8397
2070,15476,4546,8397
2071,15485,4546,8397
2072,15485,4546,8403
2073,15489,4548,8405
2074,15490,4549,8411
2075,15493,4560,8411
2076,15506,4560,8411
2077,15506,4561,8418
2078,15510,4561,8426
2079,15510,4562,8426
2080,15515,4563,8428
2081,15521,4563,8433
2082,15521,4563,8437
2083,15521,4563,8454
2084,15522,4564,8469
2085,15522,4566,8479
2086,15526,4566,8486
2087,15540,4566,8486
2088,15545,4566,8486
2089,15545,4566,8486
2090,15550,4567,8487
2091,15550,4567,8487
2092,15551,4567,8488
2093,15562,4568,8489
2094,15563,4568,8489
2095,15571,4572,8489
2096,15571,4578,8489
2097,15574,4579,8490
2098,15587,4579,8491
2099,15593,4579,8491
2100,15601,4580,8492
2101,15601,4581,8497
2102,15612,4581,8509
2103,15620,4582,8512
2104,15651,4582,8520
2105,15652,4584,8520
2106,15652,4586,8520
2107,15674,4588,8520
2108,15676,4588,8528
2109,15680,4589,8529
2110,15680,4590,8529
2111,15682,4590,8529
2112,15684,4592,8529
2113,15687,4592,8529
2114,15688,4593,8530
2115,15688,4594,8531
2116,15688,4594,8531
2117,15689,4595,8531
2118,15690,4596,8531
2119,15703,4599,8531
2120,15703,4599,8531
2121,15708,4600,8539
2122,15708,4600,8549
2123,15712,4601,8550
2124,15719,4602,8567
2125,15720,4603,8567
2126,15721,4604,8572
2127,15729,4605,8575
2128,15732,4606,8580
2129,15732,4607,8590
2130,15739,4614,8590
2131,15754,4614,8590
2132,15754,4615,8597
2133,15755,4615,8598
2134,15755,4617,8599
2135,15761,4620,8599
2136,15762,4622,8599
2137,15762,4626,8599
2138,15762,4626,8601
2139,15763,4627,8602
2140,15763,4628,8602
2141,15777,4629,8611
2142,15779,4633,8613
2143,15786,4636,8613
2144,15787,4636,8615
2145,15803,4636,8615
2146,15803,4637,8615
2147,15803,4637,8615
2148,15810,4637,8616
2149,15810,4637,8618
2150,15826,4638,8618
2151,15826,4638,8627
2152,15831,4638,8627
2153,15841,4638,8636
2154,15848,4638,8639
2155,15858,4638,8646
2156,15859,4639,8648
2157,15860,4642,8654
2158,15860,4643,8655
2159,15864,4644,8658
2160,15877,4644,8663
2161,15884,4647,8663
2162,15884,4647,8663
2163,15889,4647,8663
2164,15909,4647,8663
2165,15912,4647,8673
2166,15916,4647,8673
2167,15916,4647,8678
2168,15918,4658,8679
2169,15919,4658,8679
2170,15935,4658,8685
2171,15936,4659,8685
2172,15938,4660,8685
2173,15944,4660,8688
2174,15945,4660,8689
2175,15948,4664,8697
2176,15948,4665,8697
2177,15948,4665,8698
2178,15948,4665,8699
2179,15952,4666,8700
2180,15963,4666,8712
2181,15963,4666,8713
2182,15968,4666,8713
2183,15968,4666,8713
2184,15974,4667,8716
2185,15983,4667,8716
2186,15985,4667,8720
2187,15986,4668,8720
2188,15986,4668,8725
2189,15986,4668,8739
2190,15990,4668,8739
2191,15990,4668,8741
2192,16000,4668,8741
2193,16004,4668,8747
2194,16006,4669,8754
2195,16013,4670,8754
2196,16018,4671,8760
2197,16020,4671,8760
2198,16020,4671,8761
2199,16028,4672,8761
2200,16038,4672,8761
2201,16039,4673,8761
2202,16053,4673,8763
2203,16053,4673,8766
2204,16055,4674,8766
2205,16055,4674,8766
2206,16065,4674,8774
2207,16065,4674,8774
2208,16069,4675,8774
2209,16070,4681,8774
2210,16080,4683,8780
2211,16080,4684,8780
2212,16080,4684,8780
2213,16088,4686,8782
2214,16089,4686,8791
2215,16093,4706,8791
2216,16093,4706,8791
2217,16096,4709,8792
2218,16103,4709,8799
2219,16103,4710,8800
2220,16103,4711,8800
2221,16105,4712,8805
2222,16105,4712,8805
2223,16106,4725,8813
2224,16106,4725,8813
2225,16108,4725,8814
2226,16108,4727,8814
2227,16111,4728,8815
2228,16114,4728,8829
2229,16116,4728,8830
2230,16116,4729,8830
2231,16130,4729,8831
2232,16140,4729,8836
2233,16152,4734,8836
2234,16166,4735,8836
2235,16166,4735,8858
2236,16167,4737,8858
2237,16192,4753,8858
2238,16199,4753,8858
2239,16210,4753,8858
2240,16210,4754,8858
2241,16221,4755,8858
2242,16224,4755,8858
2243,16228,4756,8858
2244,16229,4756,8858
2245,16234,4756,8858
2246,16237,4757,8859
2247,16245,4758,8859
2248,16254,4758,8859
2249,16256,4759,8860
2250,16264,4759,8860
2251,16266,4759,8878
2252,16266,4759,8883
2253,16266,4762,8883
2254,16266,4763,8885
2255,16266,4765,8886
2256,16267,4765,8886
2257,16268,4766,8887
2258,16278,4766,8903
2259,16278,4769,8903
2260,16289,4785,8912
2261,16291,4787,8913
2262,16292,4795,8914
2263,16293,4795,8919
2264,16295,4796,8919
2265,16295,4797,8919
2266,16295,4797,8920
2267,16295,4797,8920
2268,16298,4800,8922
2269,16314,4800,8923
2270,16316,4801,8923
2271,16323,4801,8925
2272,16337,4806,8930
2273,16341,4806,8930
2274,16344,4808,8931
2275,16371,4808,8931
2276,16372,4815,8937
2277,16372,4817,8949
2278,16372,4818,8949
2279,16373,4819,8954
2280,16373,4824,8954
2281,16376,4828,8954
2282,16382,4828,8954
2283,16396,4829,8954
2284,16412,4829,8954
2285,16412,4834,8954
2286,16415,4836,8955
2287,16415,4836,8955
2288,16415,4837,8955
2289,16427,4837,8974
2290,16427,4838,8977
2291,16427,4839,8977
2292,16427,4845,8977
2293,16433,4853,8977
2294,16439,4853,8977
2295,16441,4853,8977
2296,16453,4853,8978
2297,16476,4862,8978
2298,16476,4862,8978
2299,16477,4862,8979
2300,16489,4862,8979
2301,16492,4862,8985
2302,16492,4879,8987
2303,16495,4879,8987
2304,16501,4879,8995
2305,16507,4890,8995
2306,16508,4890,9002
2307,16509,4892,9010
2308,16509,4901,9011
2309,16511,4902,9011
2310,16521,4902,9018
2311,16530,4909,9019
2312,16540,4909,9030
2313,16540,4909,9031
2314,16561,4909,9031
2315,16564,4910,9045
2316,16568,4910,9045
2317,16569,4911,9045
2318,16576,4921,9045
2319,16591,4921,9046
2320,16602,4921,9047
2321,16611,4921,9054
2322,16619,4923,9055
2323,16620,4924,9060
2324,16644,4924,9060
2325,16646,4924,9062
2326,16660,4924,9064
2327,16660,4925,9064
2328,16660,4925,9064
2329,16660,4925,9064
2330,16675,4925,9064
2331,16675,4927,9065
2332,16676,4927,9073
2333,16680,4927,9073
2334,16683,4929,9073
2335,16685,4932,9073
2336,16695,4934,9073
2337,16695,4935,9077
2338,16700,4936,9080
2339,16717,4936,9080
2340,16727,4939,9080
2341,16727,4939,9082
2342,16727,4940,9089
2343,16727,4940,9094
2344,16737,4940,9096
2345,16738,4940,9096
2346,16739,4942,9097
2347,16740,4950,9097
2348,16755,4950,9097
2349,16755,4950,9102
2350,16769,4950,9103
2351,16769,4950,9110
2352,16769,4950,9110
2353,16776,4950,9110
2354,16776,4952,9110
2355,16794,4953,9110
2356,16795,4953,9116
2357,16795,4954,9124
2358,16815,4963,9125
2359,16816,4963,9125
2360,16824,4964,9125
2361,16826,4964,9125
2362,16826,4966,9126
2363,16828,4966,9126
2364,16829,4966,9126
2365,16829,4966,9131
2366,16841,4968,9135
2367,16841,4969,9142
2368,16843,4969,9142
2369,16844,4969,9143
2370,16844,4987,9145
2371,16844,4990,9145
2372,16844,4990,9151
2373,16849,4990,9152
2374,16849,4993,9152
2375,16849,4993,9152
2376,16857,4993,9153
2377,16859,5006,9154
2378,16861,5006,9154
2379,16861,5010,9154
2380,16877,5011,9154
2381,16879,5012,9154
2382,16882,5012,9154
2383,16883,5013,9154
2384,16886,5013,9154
2385,16886,5014,9163
2386,16890,5014,9163
2387,16890,5026,9172
2388,16890,5027,9172
2389,16895,5031,9175
2390,16898,5031,9175
2391,16899,5036,9177
2392,16917,5036,9178
2393,16925,5036,9184
2394,16935,5036,9189
2395,16939,5036,9190
2396,16943,5036,9190
2397,16959,5037,9197
2398,16962,5037,9197
2399,16963,5037,9198
2400,16965,5040,9198
2401,16965,5040,9206
2402,16966,5041,9206
2403,16974,5041,9206
2404,16974,5041,9214
2405,16975,5068,9214
2406,16975,5068,9215
2407,16979,5080,9215
2408,16981,5080,9217
2409,16982,5084,9222
2410,16992,5084,9222
2411,17007,5084,9223
2412,17010,5084,9223
2413,17040,5084,9226
2414,17042,5085,9226
2415,17042,5085,9226
2416,17042,5088,9227
2417,17042,5089,9228
2418,17043,5089,9229
2419,17046,5090,9229
2420,17052,5091,9232
2421,17062,5091,9233
2422,17063,5091,9234
2423,17063,5091,9235
2424,17071,5091,9236
2425,17074,5091,9236
2426,17074,5091,9236
2427,17090,5092,9236
2428,17090,5092,9242
2429,17097,5093,9242
2430,17098,5094,9247
2431,17098,5097,9247
2432,17108,5109,9247
2433,17108,5111,9247
2434,17114,5111,9247
2435,17115,5111,9254
2436,17115,5112,9254
2437,17115,5112,9259
2438,17116,5113,9260
2439,17119,5113,9265
2440,17130,5115,9265
2441,17143,5116,9266
2442,17147,5116,9267
2443,17166,5117,9270
2444,17175,5117,9270
2445,17176,5117,9275
2446,17188,5118,9276
